Chrom	Bin-Pos	POP30_88
Chr17	3135000	13
Chr17	3140000	12
Chr17	3145000	55
Chr17	3150000	50
Chr17	3165000	39
Chr17	3170000	47
Chr17	3175000	55
Chr17	3180000	43
Chr17	3185000	40
Chr17	3190000	51
Chr17	3195000	65
Chr17	3200000	39
Chr17	3205000	55
Chr17	3210000	67
Chr17	3220000	18
Chr17	3230000	85
Chr17	3235000	58
Chr17	3240000	44
Chr17	3255000	11
Chr17	3310000	19
Chr17	3350000	20
Chr17	3355000	55
Chr17	3360000	35
Chr17	3365000	23
Chr17	3370000	17
Chr17	3375000	43
Chr17	3380000	52
Chr17	3385000	15
Chr17	3390000	21
Chr17	3400000	40
Chr17	3405000	14
Chr17	3410000	28
Chr17	3415000	38
Chr17	3425000	39
Chr17	3430000	16
Chr17	3440000	39
Chr17	3445000	63
Chr17	3450000	54
Chr17	3550000	22
Chr17	3565000	20
Chr17	3570000	33
Chr17	3575000	46
Chr17	3580000	10
Chr17	3585000	21
Chr17	3590000	34
Chr17	3595000	28
Chr17	3605000	18
Chr17	3620000	35
Chr17	3625000	43
Chr17	3630000	39
Chr17	3635000	38
Chr17	3645000	37
Chr17	3650000	43
Chr17	3655000	50
Chr17	3660000	10
Chr17	3665000	51
Chr17	3675000	10
Chr17	3680000	46
Chr17	3685000	33
Chr17	3695000	29
Chr17	3705000	16
Chr17	3710000	33
Chr17	3715000	10
Chr17	3725000	12
Chr17	3730000	18
Chr17	3740000	91
Chr17	3745000	12
Chr17	3750000	18
Chr17	3760000	72
Chr17	3775000	39
Chr17	3785000	12
Chr17	3800000	19
Chr17	3810000	27
Chr17	3855000	19
Chr17	3865000	34
Chr17	3870000	37
Chr17	3880000	59
Chr17	3885000	44
Chr17	3890000	28
Chr17	3895000	12
Chr17	3950000	14
Chr17	3960000	13
Chr17	3965000	23
Chr17	3970000	36
Chr17	3975000	38
Chr17	3980000	45
Chr17	3985000	56
Chr17	3995000	22
Chr17	4005000	18
Chr17	4010000	44
Chr17	4015000	32
Chr17	4020000	34
Chr17	4025000	46
Chr17	4030000	53
Chr17	4035000	26
Chr17	4040000	21
Chr17	4045000	27
Chr17	4055000	49
Chr17	4105000	16
Chr17	4120000	14
Chr17	4125000	17
Chr17	4175000	61
Chr17	4180000	50
Chr17	4185000	17
Chr17	4190000	29
Chr17	4195000	42
Chr17	4205000	41
Chr17	4215000	24
Chr17	4225000	46
Chr17	4230000	53
Chr17	4235000	18
Chr17	4240000	39
Chr17	4245000	39
Chr17	4260000	42
Chr17	4265000	35
Chr17	4280000	34
Chr17	4285000	35
Chr17	4290000	11
Chr17	4295000	40
Chr17	4300000	11
Chr17	4305000	11
Chr17	4320000	33
Chr17	4330000	52
Chr17	4340000	51
Chr17	4345000	21
Chr17	4350000	38
Chr17	4355000	43
Chr17	4365000	23
Chr17	4385000	34
Chr17	4395000	19
Chr17	4405000	46
Chr17	4410000	12
Chr17	4415000	14
Chr17	4435000	14
Chr17	4450000	27
Chr17	4455000	12
Chr17	4500000	30
Chr17	4515000	12
Chr17	4530000	16
Chr17	4570000	16
Chr17	4580000	42
Chr17	4600000	46
Chr17	4605000	25
Chr17	4610000	38
Chr17	4615000	13
Chr17	4620000	23
Chr17	4630000	49
Chr17	4660000	22
Chr17	4665000	38
Chr17	4670000	16
Chr17	4690000	12
Chr17	4695000	30
Chr17	4705000	42
Chr17	4710000	17
Chr17	4715000	22
Chr17	4725000	28
Chr17	4730000	23
Chr17	4740000	33
Chr17	4745000	12
Chr17	4750000	30
Chr17	4755000	32
Chr17	4760000	19
Chr17	4765000	52
Chr17	4770000	37
Chr17	4775000	11
Chr17	4780000	12
Chr17	4790000	19
Chr17	4795000	41
Chr17	4800000	45
Chr17	4805000	52
Chr17	4810000	46
Chr17	4815000	37
Chr17	4820000	30
Chr17	4845000	29
Chr17	4855000	15
Chr17	4860000	21
Chr17	4865000	49
Chr17	4870000	50
Chr17	4880000	16
Chr17	4885000	35
Chr17	4890000	37
Chr17	4900000	39
Chr17	4905000	38
Chr17	4935000	53
Chr17	4940000	32
Chr17	4945000	40
Chr17	4955000	13
Chr17	4960000	26
Chr17	4970000	59
Chr17	4975000	32
Chr17	4980000	51
Chr17	4990000	15
Chr17	5000000	47
Chr17	5005000	18
Chr17	5010000	36
Chr17	5015000	34
Chr17	5020000	23
Chr17	5030000	17
Chr17	5035000	17
Chr17	5055000	22
Chr17	5070000	43
Chr17	5095000	49
Chr17	5100000	59
Chr17	5105000	17
Chr17	5115000	50
Chr17	5125000	48
Chr17	5130000	20
Chr17	5135000	21
Chr17	5140000	14
Chr17	5145000	19
Chr17	5150000	36
Chr17	5160000	31
Chr17	5165000	25
Chr17	5170000	16
Chr17	5175000	10
Chr17	5185000	46
Chr17	5190000	40
Chr17	5195000	40
Chr17	5220000	28
Chr17	5230000	34
Chr17	5235000	25
Chr17	5240000	18
Chr17	5245000	45
Chr17	5250000	47
Chr17	5255000	33
Chr17	5260000	31
Chr17	5265000	17
Chr17	5270000	14
Chr17	5275000	39
Chr17	5280000	42
Chr17	5285000	34
Chr17	5290000	73
Chr17	5295000	61
Chr17	5305000	13
Chr17	5315000	38
Chr17	5320000	26
Chr17	5325000	34
Chr17	5330000	11
Chr17	5340000	40
Chr17	5345000	23
Chr17	5350000	12
Chr17	5355000	11
Chr17	5360000	36
Chr17	5365000	63
Chr17	5375000	10
Chr17	5380000	43
Chr17	5385000	56
Chr17	5390000	48
Chr17	5405000	35
Chr17	5410000	37
Chr17	5420000	27
Chr17	5430000	40
Chr17	5440000	19
Chr17	5445000	40
Chr17	5455000	29
Chr17	5460000	14
Chr17	5475000	19
Chr17	5490000	29
Chr17	5495000	23
Chr17	5500000	18
Chr17	5510000	28
Chr17	5515000	13
Chr17	5520000	13
Chr17	5540000	63
Chr17	5555000	23
Chr17	5560000	35
Chr17	5565000	45
Chr17	5570000	48
Chr17	5575000	19
Chr17	5585000	21
Chr17	5590000	20
Chr17	5600000	27
Chr17	5605000	26
Chr17	5610000	46
Chr17	5620000	29
Chr17	5625000	37
Chr17	5630000	37
Chr17	5635000	15
Chr17	5645000	31
Chr17	5650000	11
Chr17	5655000	16
Chr17	5660000	18
Chr17	5690000	54
Chr17	5695000	32
Chr17	5700000	16
Chr17	5710000	52
Chr17	5715000	32
Chr17	5725000	21
Chr17	5730000	33
Chr17	5735000	62
Chr17	5745000	34
Chr17	5755000	24
Chr17	5765000	15
Chr17	5785000	48
Chr17	5790000	48
Chr17	5800000	18
Chr17	5805000	53
Chr17	5860000	12
Chr17	5890000	30
Chr17	5910000	29
Chr17	5925000	22
Chr17	5930000	28
Chr17	5940000	51
Chr17	5945000	15
Chr17	5950000	47
Chr17	5955000	46
Chr17	5970000	15
Chr17	5985000	26
Chr17	5990000	24
Chr17	5995000	19
Chr17	6025000	15
Chr17	6030000	31
Chr17	6035000	283
Chr17	6040000	37
Chr17	6045000	56
Chr17	6050000	58
Chr17	6055000	40
Chr17	6065000	31
Chr17	6080000	12
Chr17	6085000	41
Chr17	6095000	35
Chr17	6120000	23
Chr17	6130000	16
Chr17	6165000	13
Chr17	6170000	44
Chr17	6255000	27
Chr17	6260000	42
Chr17	6265000	35
Chr17	6275000	52
Chr17	6280000	31
Chr17	6285000	50
Chr17	6290000	43
Chr17	6300000	12
Chr17	6315000	20
Chr17	6320000	57
Chr17	6325000	30
Chr17	6355000	38
Chr17	6360000	11
Chr17	6365000	10
Chr17	6390000	24
Chr17	6395000	28
Chr17	6400000	34
Chr17	6405000	40
Chr17	6410000	34
Chr17	6415000	17
Chr17	6485000	10
Chr17	6490000	10
Chr17	6550000	14
Chr17	6585000	10
Chr17	6635000	21
Chr17	6675000	14
Chr17	6740000	23
Chr17	6940000	50
Chr17	6945000	34
Chr17	6955000	28
Chr17	6960000	17
Chr17	6990000	35
Chr17	6995000	29
Chr17	7005000	12
Chr17	7010000	23
Chr17	7015000	104
Chr17	7020000	64
Chr17	7025000	32
Chr17	7030000	25
Chr17	7035000	14
Chr17	7040000	31
Chr17	7045000	53
Chr17	7050000	12
Chr17	7055000	16
Chr17	7060000	17
Chr17	7110000	12
Chr17	7115000	10
Chr17	7195000	49
Chr17	7205000	31
Chr17	7210000	23
Chr17	7215000	36
Chr17	7220000	42
Chr17	7265000	11
Chr17	7275000	45
Chr17	7290000	18
Chr17	7295000	12
Chr17	7325000	41
Chr17	7330000	17
Chr17	7345000	28
Chr17	7350000	31
Chr17	7365000	25
Chr17	7395000	26
Chr17	7425000	15
Chr17	7465000	26
Chr17	7470000	71
Chr17	7475000	10
Chr17	7490000	14
Chr17	7495000	12
Chr17	7530000	25
Chr17	7545000	19
Chr17	7550000	30
Chr17	7555000	37
Chr17	7560000	53
Chr17	7570000	41
Chr17	7575000	47
Chr17	7620000	19
Chr17	7625000	36
Chr17	7670000	35
Chr17	7680000	12
Chr17	7810000	36
Chr17	7865000	15
Chr17	7870000	14
Chr17	7880000	53
Chr17	7885000	32
Chr17	7895000	38
Chr17	7905000	17
Chr17	7915000	17
Chr17	7920000	87
Chr17	7960000	23
Chr17	8000000	60
Chr17	8035000	48
Chr17	8040000	35
Chr17	8045000	32
Chr17	8050000	29
Chr17	8055000	49
Chr17	8060000	46
Chr17	8065000	42
Chr17	8070000	34
Chr17	8075000	37
Chr17	8080000	46
Chr17	8095000	39
Chr17	8105000	34
Chr17	8110000	42
Chr17	8115000	15
Chr17	8130000	28
Chr17	8135000	33
Chr17	8140000	12
Chr17	8145000	30
Chr17	8155000	35
Chr17	8160000	11
Chr17	8165000	40
Chr17	8180000	20
Chr17	8185000	38
Chr17	8190000	12
Chr17	8195000	38
Chr17	8210000	30
Chr17	8220000	45
Chr17	8225000	31
Chr17	8230000	39
Chr17	8235000	42
Chr17	8240000	31
Chr17	8250000	21
Chr17	8260000	34
Chr17	8270000	13
Chr17	8275000	24
Chr17	8280000	37
Chr17	8285000	27
Chr17	8295000	29
Chr17	8300000	66
Chr17	8305000	49
Chr17	8320000	28
Chr17	8325000	17
Chr17	8335000	35
Chr17	8345000	44
Chr17	8370000	33
Chr17	8385000	47
Chr17	8390000	21
Chr17	8395000	49
Chr17	8400000	52
Chr17	8405000	48
Chr17	8435000	14
Chr17	8440000	39
Chr17	8445000	38
Chr17	8450000	27
Chr17	8455000	44
Chr17	8485000	33
Chr17	8490000	50
Chr17	8495000	39
Chr17	8500000	27
Chr17	8575000	16
Chr17	8585000	35
Chr17	8595000	31
Chr17	8615000	58
Chr17	8620000	41
Chr17	8625000	61
Chr17	8630000	25
Chr17	8635000	46
Chr17	8640000	67
Chr17	8645000	36
Chr17	8650000	11
Chr17	8655000	44
Chr17	8660000	28
Chr17	8665000	14
Chr17	8670000	15
Chr17	8675000	17
Chr17	8695000	72
Chr17	8705000	37
Chr17	8720000	16
Chr17	8730000	37
Chr17	8735000	39
Chr17	8740000	21
Chr17	8745000	47
Chr17	8760000	60
Chr17	8765000	30
Chr17	8770000	19
Chr17	8780000	15
Chr17	8785000	45
Chr17	8790000	34
Chr17	8800000	14
Chr17	8820000	29
Chr17	8830000	63
Chr17	8845000	40
Chr17	8850000	28
Chr17	8860000	66
Chr17	8865000	36
Chr17	8870000	51
Chr17	8875000	26
Chr17	8885000	33
Chr17	8890000	37
Chr17	8900000	67
Chr17	8915000	59
Chr17	8920000	39
Chr17	8925000	25
Chr17	8930000	30
Chr17	8960000	33
Chr17	8965000	16
Chr17	8970000	65
Chr17	8975000	56
Chr17	8980000	38
Chr17	8985000	49
Chr17	8990000	29
Chr17	8995000	10
Chr17	9000000	40
Chr17	9005000	14
Chr17	9010000	74
Chr17	9020000	40
Chr17	9025000	45
Chr17	9035000	21
Chr17	9045000	43
Chr17	9050000	13
Chr17	9055000	43
Chr17	9060000	44
Chr17	9065000	14
Chr17	9095000	43
Chr17	9110000	14
Chr17	9135000	19
Chr17	9145000	42
Chr17	9150000	45
Chr17	9155000	33
Chr17	9160000	32
Chr17	9165000	48
Chr17	9170000	17
Chr17	9175000	35
Chr17	9180000	16
Chr17	9185000	29
Chr17	9190000	55
Chr17	9195000	20
Chr17	9200000	53
Chr17	9205000	12
Chr17	9210000	41
Chr17	9215000	26
Chr17	9220000	51
Chr17	9225000	47
Chr17	9230000	41
Chr17	9235000	19
Chr17	9240000	29
Chr17	9245000	11
Chr17	9250000	14
Chr17	9255000	17
Chr17	9265000	44
Chr17	9275000	33
Chr17	9280000	26
Chr17	9285000	18
Chr17	9290000	28
Chr17	9295000	19
Chr17	9300000	67
Chr17	9305000	27
Chr17	9310000	20
Chr17	9315000	18
Chr17	9320000	29
Chr17	9325000	37
Chr17	9330000	15
Chr17	9335000	30
Chr17	9340000	43
Chr17	9345000	16
Chr17	9350000	12
Chr17	9355000	51
Chr17	9365000	12
Chr17	9370000	61
Chr17	9395000	21
Chr17	9405000	34
Chr17	9415000	33
Chr17	9420000	43
Chr17	9430000	51
Chr17	9435000	17
Chr17	9440000	13
Chr17	9450000	25
Chr17	9465000	24
Chr17	9470000	15
Chr17	9480000	30
Chr17	9485000	20
Chr17	9490000	30
Chr17	9495000	43
Chr17	9505000	41
Chr17	9510000	18
Chr17	9530000	19
Chr17	9535000	43
Chr17	9545000	29
Chr17	9550000	35
Chr17	9555000	12
Chr17	9560000	16
Chr17	9565000	30
Chr17	9570000	41
Chr17	9585000	14
Chr17	9590000	12
Chr17	9600000	40
Chr17	9605000	13
Chr17	9610000	11
Chr17	9615000	34
Chr17	9620000	29
Chr17	9625000	41
Chr17	9630000	31
Chr17	9640000	27
Chr17	9645000	40
Chr17	9650000	26
Chr17	9655000	57
Chr17	9660000	10
Chr17	9675000	11
Chr17	9680000	37
Chr17	9685000	37
Chr17	9690000	21
Chr17	9695000	47
Chr17	9705000	48
Chr17	9710000	33
Chr17	9715000	48
Chr17	9725000	18
Chr17	9730000	16
Chr17	9735000	31
Chr17	9740000	22
Chr17	9745000	18
Chr17	9785000	32
Chr17	9790000	21
Chr17	9795000	40
Chr17	9800000	28
Chr17	9815000	46
Chr17	9820000	24
Chr17	9830000	23
Chr17	9835000	26
Chr17	9840000	19
Chr17	9850000	32
Chr17	9855000	23
Chr17	9860000	59
Chr17	9865000	30
Chr17	9870000	32
Chr17	9875000	39
Chr17	9885000	22
Chr17	9900000	38
Chr17	9905000	36
Chr17	9910000	24
Chr17	9915000	32
Chr17	9930000	11
Chr17	9935000	23
Chr17	9940000	19
Chr17	9945000	25
Chr17	9955000	34
Chr17	9960000	18
Chr17	9965000	32
Chr17	9970000	29
Chr17	9975000	46
Chr17	9980000	12
Chr17	9985000	27
Chr17	9990000	18
Chr17	10000000	13
Chr17	10005000	40
Chr17	10010000	44
Chr17	10015000	49
Chr17	10030000	31
Chr17	10035000	27
Chr17	10040000	16
Chr17	10055000	651
Chr17	10060000	18
Chr17	10080000	51
Chr17	10085000	15
Chr17	10090000	10
Chr17	10095000	24
Chr17	10100000	43
Chr17	10105000	30
Chr17	10110000	53
Chr17	10115000	25
Chr17	10120000	18
Chr17	10125000	41
Chr17	10130000	40
Chr17	10135000	24
Chr17	10140000	19
Chr17	10145000	43
Chr17	10150000	43
Chr17	10165000	16
Chr17	10170000	42
Chr17	10190000	50
Chr17	10195000	12
Chr17	10215000	10
Chr17	10230000	22
Chr17	10235000	10
Chr17	10240000	21
Chr17	10245000	52
Chr17	10250000	33
Chr17	10255000	39
Chr17	10260000	55
Chr17	10270000	49
Chr17	10275000	18
Chr17	10280000	43
Chr17	10300000	17
Chr17	10305000	52
Chr17	10315000	29
Chr17	10325000	63
Chr17	10330000	33
Chr17	10335000	38
Chr17	10350000	28
Chr17	10360000	38
Chr17	10375000	13
Chr17	10390000	49
Chr17	10395000	38
Chr17	10400000	21
Chr17	10405000	30
Chr17	10420000	35
Chr17	10425000	41
Chr17	10430000	18
Chr17	10435000	13
Chr17	10470000	32
Chr17	10480000	23
Chr17	10490000	35
Chr17	10495000	20
Chr17	10500000	65
Chr17	10505000	12
Chr17	10510000	21
Chr17	10515000	49
Chr17	10520000	55
Chr17	10525000	34
Chr17	10530000	18
Chr17	10535000	46
Chr17	10540000	52
Chr17	10550000	25
Chr17	10555000	45
Chr17	10560000	48
Chr17	10565000	24
Chr17	10570000	11
Chr17	10595000	12
Chr17	10605000	25
Chr17	10625000	95
Chr17	10640000	62
Chr17	10645000	54
Chr17	10650000	36
Chr17	10655000	28
Chr17	10660000	27
Chr17	10665000	10
Chr17	10675000	40
Chr17	10680000	41
Chr17	10690000	44
Chr17	10695000	17
Chr17	10700000	16
Chr17	10710000	29
Chr17	10715000	21
Chr17	10750000	48
Chr17	10755000	11
Chr17	10760000	55
Chr17	10765000	30
Chr17	10770000	59
Chr17	10775000	40
Chr17	10780000	50
Chr17	10785000	56
Chr17	10790000	54
Chr17	10795000	18
Chr17	10805000	54
Chr17	10810000	16
Chr17	10815000	55
Chr17	10820000	31
Chr17	10825000	16
Chr17	10840000	51
Chr17	10850000	19
Chr17	10855000	51
Chr17	10860000	64
Chr17	10875000	53
Chr17	10880000	53
Chr17	10890000	36
Chr17	10900000	57
Chr17	10905000	14
Chr17	10910000	23
Chr17	10915000	16
Chr17	10920000	15
Chr17	10925000	48
Chr17	10930000	11
Chr17	10935000	70
Chr17	10940000	19
Chr17	10950000	38
Chr17	10955000	11
Chr17	10960000	23
Chr17	10965000	40
Chr17	10970000	43
Chr17	10975000	30
Chr17	10990000	51
Chr17	11010000	49
Chr17	11015000	43
Chr17	11020000	31
Chr17	11025000	57
Chr17	11030000	22
Chr17	11035000	47
Chr17	11040000	10
Chr17	11055000	24
Chr17	11060000	40
Chr17	11065000	36
Chr17	11070000	11
Chr17	11095000	30
Chr17	11105000	20
Chr17	11110000	25
Chr17	11115000	35
Chr17	11120000	10
Chr17	11125000	57
Chr17	11135000	51
Chr17	11140000	51
Chr17	11145000	33
Chr17	11150000	21
Chr17	11155000	38
Chr17	11160000	49
Chr17	11170000	40
Chr17	11175000	39
Chr17	11180000	29
Chr17	11190000	52
Chr17	11195000	45
Chr17	11210000	12
Chr17	11220000	23
Chr17	11255000	111
Chr17	11340000	19
Chr17	11360000	10
Chr17	11365000	47
Chr17	11455000	22
Chr17	11490000	15
Chr17	11515000	15
Chr17	11525000	105
Chr17	11530000	32
Chr17	11540000	88
Chr17	11550000	18
Chr17	11555000	12
Chr17	11570000	32
Chr17	11575000	30
Chr17	11600000	25
Chr17	11605000	30
Chr17	11610000	35
Chr17	11615000	20
Chr17	11620000	23
Chr17	11625000	20
Chr17	11630000	13
Chr17	11635000	21
Chr17	11640000	45
Chr17	11645000	10
Chr17	11650000	19
Chr17	11655000	10
Chr17	11660000	15
Chr17	11665000	46
Chr17	11670000	27
Chr17	11675000	21
Chr17	11685000	40
Chr17	11690000	36
Chr17	11695000	38
Chr17	11700000	41
Chr17	11705000	34
Chr17	11710000	25
Chr17	11720000	26
Chr17	11725000	12
Chr17	11730000	28
Chr17	11735000	35
Chr17	11740000	34
Chr17	11745000	40
Chr17	11750000	41
Chr17	11765000	44
Chr17	11770000	21
Chr17	11775000	40
Chr17	11780000	37
Chr17	11790000	37
Chr17	11795000	30
Chr17	11805000	61
Chr17	11810000	51
Chr17	11815000	33
Chr17	11820000	57
Chr17	11825000	62
Chr17	11840000	61
Chr17	11850000	36
Chr17	11855000	26
Chr17	11865000	51
Chr17	11870000	12
Chr17	11875000	39
Chr17	11880000	43
Chr17	11885000	18
Chr17	11890000	54
Chr17	11895000	27
Chr17	11900000	18
Chr17	11905000	56
Chr17	11910000	11
Chr17	11915000	31
Chr17	11920000	57
Chr17	11930000	41
Chr17	11935000	23
Chr17	11940000	1099
Chr17	11995000	10
Chr17	12130000	16
Chr17	12225000	22
Chr17	12245000	34
Chr17	12330000	53
Chr17	12335000	52
Chr17	12340000	45
Chr17	12345000	45
Chr17	12350000	33
Chr17	12365000	58
Chr17	12370000	47
Chr17	12375000	14
Chr17	12380000	48
Chr17	12390000	33
Chr17	12395000	35
Chr17	12400000	39
Chr17	12405000	13
Chr17	12415000	19
Chr17	12420000	31
Chr17	12425000	27
Chr17	12430000	51
Chr17	12435000	24
Chr17	12445000	33
Chr17	12450000	52
Chr17	12455000	36
Chr17	12460000	23
Chr17	12465000	55
Chr17	12470000	35
Chr17	12475000	24
Chr17	12480000	91
Chr17	12485000	19
Chr17	12495000	32
Chr17	12500000	63
Chr17	12505000	52
Chr17	12510000	26
Chr17	12515000	32
Chr17	12520000	46
Chr17	12525000	22
Chr17	12530000	60
Chr17	12540000	26
Chr17	12555000	32
Chr17	12565000	49
Chr17	12575000	41
Chr17	12580000	20
Chr17	12585000	30
Chr17	12590000	28
Chr17	12595000	53
Chr17	12600000	15
Chr17	12605000	45
Chr17	12610000	41
Chr17	12615000	35
Chr17	12635000	13
Chr17	12670000	10
Chr17	12680000	46
Chr17	12695000	27
Chr17	12700000	25
Chr17	12705000	48
Chr17	12710000	30
Chr17	12715000	14
Chr17	12720000	55
Chr17	12725000	43
Chr17	12730000	54
Chr17	12735000	25
Chr17	12740000	10
Chr17	12755000	54
Chr17	12760000	57
Chr17	12765000	29
Chr17	12770000	14
Chr17	12775000	29
Chr17	12780000	30
Chr17	12785000	45
Chr17	12790000	33
Chr17	12800000	48
Chr17	12810000	48
Chr17	12815000	42
Chr17	12820000	20
Chr17	12825000	26
Chr17	12835000	13
Chr17	12840000	36
Chr17	12845000	39
Chr17	12850000	55
Chr17	12855000	21
Chr17	12890000	50
Chr17	12895000	24
Chr17	12925000	35
Chr17	12930000	56
Chr17	12935000	49
Chr17	12940000	26
Chr17	12945000	25
Chr17	12950000	15
Chr17	12955000	41
Chr17	12960000	34
Chr17	12970000	16
Chr17	12975000	39
Chr17	12980000	68
Chr17	12985000	46
Chr17	12995000	38
Chr17	13000000	18
Chr17	13005000	46
Chr17	13010000	32
Chr17	13015000	45
Chr17	13020000	42
Chr17	13025000	38
Chr17	13035000	27
Chr17	13040000	33
Chr17	13050000	57
Chr17	13060000	41
Chr17	13065000	39
Chr17	13070000	34
Chr17	13080000	14
Chr17	13085000	22
Chr17	13090000	20
Chr17	13105000	67
Chr17	13125000	36
Chr17	13130000	22
Chr17	13135000	40
Chr17	13140000	34
Chr17	13145000	46
Chr17	13150000	27
Chr17	13160000	17
Chr17	13165000	50
Chr17	13170000	26
Chr17	13180000	42
Chr17	13185000	24
Chr17	13245000	22
Chr17	13265000	14
Chr17	13275000	16
Chr17	13290000	10
Chr17	13320000	21
Chr17	13325000	56
Chr17	13330000	50
Chr17	13335000	37
Chr17	13340000	11
Chr17	13345000	62
Chr17	13350000	37
Chr17	13355000	20
Chr17	13365000	45
Chr17	13385000	36
Chr17	13390000	16
Chr17	13395000	44
Chr17	13420000	38
Chr17	13425000	37
Chr17	13430000	45
Chr17	13435000	35
Chr17	13450000	29
Chr17	13455000	25
Chr17	13460000	45
Chr17	13465000	15
Chr17	13470000	45
Chr17	13475000	48
Chr17	13480000	21
Chr17	13490000	45
Chr17	13520000	29
Chr17	13525000	57
Chr17	13530000	39
Chr17	13545000	36
Chr17	13560000	42
Chr17	13565000	13
Chr17	13570000	41
Chr17	13575000	18
Chr17	13585000	54
Chr17	13590000	17
Chr17	13600000	39
Chr17	13610000	39
Chr17	13620000	56
Chr17	13625000	25
Chr17	13635000	37
Chr17	13640000	16
Chr17	13645000	42
Chr17	13655000	12
Chr17	13660000	25
Chr17	13665000	54
Chr17	13675000	22
Chr17	13685000	44
Chr17	13690000	43
Chr17	13695000	30
Chr17	13705000	38
Chr17	13710000	34
Chr17	13715000	58
Chr17	13720000	39
Chr17	13725000	50
Chr17	13730000	20
Chr17	13740000	59
Chr17	13745000	21
Chr17	13755000	35
Chr17	13760000	31
Chr17	13765000	17
Chr17	13800000	21
Chr17	13805000	11
Chr17	13815000	24
Chr17	13820000	36
Chr17	13825000	28
Chr17	13835000	26
Chr17	13840000	51
Chr17	13845000	24
Chr17	13855000	49
Chr17	13865000	24
Chr17	13870000	38
Chr17	13875000	22
Chr17	13880000	11
Chr17	13885000	10
Chr17	13890000	16
Chr17	13900000	76
Chr17	13920000	12
Chr17	13930000	21
Chr17	13940000	40
Chr17	13955000	43
Chr17	13960000	63
Chr17	13970000	22
Chr17	13975000	14
Chr17	13985000	49
Chr17	13990000	49
Chr17	14005000	10
Chr17	14010000	26
Chr17	14015000	24
Chr17	14020000	55
Chr17	14025000	51
Chr17	14030000	54
Chr17	14035000	27
Chr17	14040000	55
Chr17	14045000	14
Chr17	14050000	49
Chr17	14055000	44
Chr17	14060000	34
Chr17	14065000	66
Chr17	14070000	12
Chr17	14075000	48
Chr17	14080000	19
Chr17	14085000	41
Chr17	14090000	44
Chr17	14100000	28
Chr17	14105000	40
Chr17	14115000	22
Chr17	14120000	36
Chr17	14125000	29
Chr17	14135000	50
Chr17	14140000	33
Chr17	14160000	44
Chr17	14165000	54
Chr17	14170000	30
Chr17	14175000	12
Chr17	14185000	52
Chr17	14190000	48
Chr17	14195000	13
Chr17	14200000	39
Chr17	14205000	32
Chr17	14210000	11
Chr17	14215000	31
Chr17	14220000	42
Chr17	14225000	11
Chr17	14235000	40
Chr17	14240000	112
Chr17	14250000	17
Chr17	14255000	31
Chr17	14270000	21
Chr17	14285000	14
Chr17	14290000	40
Chr17	14305000	49
Chr17	14310000	31
Chr17	14345000	28
Chr17	14355000	10
Chr17	14405000	44
Chr17	14410000	22
Chr17	14415000	44
Chr17	14420000	40
Chr17	14425000	29
Chr17	14430000	26
Chr17	14435000	48
Chr17	14440000	37
Chr17	14445000	43
Chr17	14450000	37
Chr17	14455000	53
Chr17	14460000	43
Chr17	14465000	14
Chr17	14475000	29
Chr17	14520000	21
Chr17	14525000	15
Chr17	14560000	30
Chr17	14570000	39
Chr17	14575000	42
Chr17	14640000	10
Chr17	14665000	21
Chr17	14685000	31
Chr17	14690000	24
Chr17	14695000	10
Chr17	14700000	54
Chr17	14705000	30
Chr17	14710000	22
Chr17	14715000	40
Chr17	14720000	12
Chr17	14725000	21
Chr17	14730000	24
Chr17	14735000	53
Chr17	14740000	42
Chr17	14745000	45
Chr17	14750000	40
Chr17	14755000	35
Chr17	14760000	39
Chr17	14775000	61
Chr17	14780000	30
Chr17	14785000	17
Chr17	14805000	10
Chr17	14815000	14
Chr17	14830000	11
Chr17	14845000	37
Chr17	14850000	11
Chr17	14855000	15
Chr17	14860000	40
Chr17	14865000	46
Chr17	14870000	56
Chr17	14885000	37
Chr17	14890000	61
Chr17	14900000	10
Chr17	14905000	11
Chr17	14910000	11
Chr17	14915000	32
Chr17	14920000	51
Chr17	14930000	32
Chr17	14955000	44
Chr17	14960000	38
Chr17	14965000	41
Chr17	14970000	33
Chr17	14980000	30
Chr17	14990000	49
Chr17	15000000	52
Chr17	15010000	43
Chr17	15045000	17
Chr17	15210000	45
Chr17	15235000	22
Chr17	15250000	61
Chr17	15255000	36
Chr17	15260000	16
Chr17	15270000	42
Chr17	15275000	41
Chr17	15285000	19
Chr17	15290000	47
Chr17	15295000	33
Chr17	15330000	16
Chr17	15335000	52
Chr17	15340000	19
Chr17	15345000	55
Chr17	15350000	60
Chr17	15355000	43
Chr17	15360000	33
Chr17	15365000	35
Chr17	15370000	12
Chr17	15375000	36
Chr17	15400000	32
Chr17	15415000	26
Chr17	15420000	22
Chr17	15425000	19
Chr17	15430000	46
Chr17	15435000	52
Chr17	15440000	12
Chr17	15445000	63
Chr17	15450000	40
Chr17	15460000	48
Chr17	15465000	31
Chr17	15470000	33
Chr17	15475000	46
Chr17	15480000	45
Chr17	15485000	59
Chr17	15490000	11
Chr17	15495000	53
Chr17	15500000	68
Chr17	15510000	50
Chr17	15515000	20
Chr17	15520000	46
Chr17	15545000	97
Chr17	15550000	27
Chr17	15565000	39
Chr17	15570000	62
Chr17	15575000	41
